ID	CNT_1	CNT_10	CNT_2	CNT_3	CNT_4	CNT_5	CNT_6	CNT_7	CNT_8	CNT_9	ICM_1	ICM_10	ICM_11	ICM_12	ICM_13	ICM_2	ICM_3	ICM_4	ICM_5	ICM_6	ICM_7	ICM_8	ICM_9
ENSG00000149657	208.93	225.27	202.31	168.15	245.44	164.12	99.89	204.23	281.43	261.93	190.12	151.13	203.55	262.16	265.23	294.1	188.54	206.72	301.71	243.17	198.32	218.92	199.57
ENSG00000101695	38.76	18.69	52.49	32.84	42.64	17.48	60.54	46.33	18.25	63.29	84.28	116.26	69.82	43.85	33.4	59.21	63.83	14.56	22.1	36.13	79.72	30.23	131.42
ENSG00000168439	299.69	249.87	389.35	298.2	434.98	232.1	1011.02	221.25	268.94	459.59	295.96	204.42	322.53	253.58	312.38	475.69	226.84	304.74	362.25	331.06	240.12	328.37	335.86
ENSG00000104472	155.99	123.95	116.42	85.39	113.72	209.76	123.1	218.41	161.36	91.53	97.02	207.32	105.22	167.78	103.14	124.35	134.53	127.14	78.79	79.1	154.57	101.12	122.66
ENSG00000030582	369.65	458.42	496.23	395.41	600.82	267.06	188.68	225.98	218.03	530.67	483.14	241.23	331.38	246.9	551.08	401.67	272.01	322.21	427.58	273.44	277.07	391.96	414.72
ENSG00000224051	357.36	210.52	293.92	216.75	359.16	307.84	53.48	342.27	387.08	274.59	255.78	181.17	294.02	397.52	568.77	253.64	321.11	394.02	523.67	307.62	285.82	358.61	245.33
ENSG00000253729	178.68	178.05	274.84	450.59	399.91	141.78	258.3	182.48	146.96	242.45	194.04	181.17	191.75	206.86	148.33	330.61	164.97	194.1	154.7	165.04	138.05	166.79	199.57
ENSG00000154099	0	1.97	4.77	3.94	0	0	3.03	0	1.92	3.89	0	0	0.98	10.49	13.75	1.97	0.98	0	6.73	3.91	3.89	1.04	4.87
ENSG00000104804	3.78	1.97	1.91	0	0.95	1.94	2.02	2.84	0	2.92	4.9	0.97	0	8.58	0	0.99	8.84	0	0	0.98	0	3.13	0
ENSG00000196436	122.9	46.24	20.04	0	15.16	54.38	89.8	142.77	50.91	18.5	29.4	40.69	34.42	61.01	42.24	5.92	86.41	111.61	129.72	74.22	135.13	63.59	16.55
ENSG00000076201	466.08	226.26	225.21	172.09	156.36	340.86	458.09	225.98	238.2	244.4	108.78	110.44	246.82	292.66	305.5	185.54	295.57	370.73	533.28	311.53	179.85	309.61	182.05
ENSG00000205250	246.75	187.89	214.72	190.48	165.84	253.46	409.66	182.48	172.89	204.48	159.74	122.07	206.5	169.69	206.29	160.87	198.36	181.48	253.67	215.82	147.77	194.94	143.11
ENSG00000180855	14.18	1.97	3.82	14.45	3.79	0	0	12.29	5.76	4.87	9.8	1.94	11.8	3.81	6.88	6.91	3.93	1.94	11.53	3.91	6.81	13.55	1.95
ENSG00000116652	1.89	0	1.91	3.94	0.95	6.8	3.03	4.73	0	4.87	0.98	0	0.98	3.81	1.96	2.96	3.93	2.91	0	2.93	0	3.13	2.92
ENSG00000116874	16.07	36.4	57.26	105.09	58.76	13.6	79.71	34.04	36.5	45.76	61.74	49.41	42.28	48.62	82.52	65.14	30.44	37.85	58.61	42.97	56.39	30.23	53.54
ENSG00000198455	38.76	52.14	62.03	53.86	48.33	6.8	35.32	17.02	34.58	30.19	40.18	23.25	39.33	29.55	33.4	46.38	26.51	28.14	3.84	35.16	47.64	166.79	34.07
ENSG00000116871	1032.38	1233.59	1860.88	1270.31	1393.07	901.2	905.08	1070.31	1041.18	1553.07	1286.73	1424.13	1333.4	1034.32	1724.96	1410.29	861.19	1296.59	1218.37	1238.29	1026.6	1213.42	1359.03
ENSG00000149300	31.2	9.84	4.77	5.25	2.84	34.96	97.87	4.73	14.41	12.66	4.9	0.97	4.92	3.81	1.96	4.93	18.66	2.91	3.84	22.46	3.89	2.08	3.89
ENSG00000179456	124.79	170.18	209.95	207.56	144.04	170.92	126.13	145.61	123.9	147.03	141.12	140.48	103.25	150.62	137.53	181.59	101.14	117.43	157.58	116.21	157.49	107.37	118.77
ENSG00000179454	124.79	14.76	19.09	49.92	33.17	13.6	37.33	17.02	38.42	11.68	14.7	41.66	16.72	24.79	15.72	20.73	9.82	14.56	19.22	11.72	15.55	8.34	15.58
ENSG00000179455	1.89	9.84	0	6.57	1.9	1.94	0	2.84	1.92	0.97	1.96	0	1.97	3.81	3.93	1.97	2.95	0	1.92	0	2.92	9.38	0.97
ENSG00000161618	86.03	38.37	33.4	15.76	32.22	57.3	57.51	46.33	83.56	66.21	31.36	69.75	46.22	77.22	66.8	20.73	109	46.58	140.29	51.76	53.47	78.18	31.15
ENSG00000130159	494.45	459.4	663.24	566.19	723.07	424.38	309.76	504.9	492.74	670.89	573.3	461.15	424.8	358.44	633.6	512.21	306.38	530.86	514.06	475.59	369.42	381.54	462.42
ENSG00000085276	240.13	205.6	122.15	86.7	205.64	373.88	357.19	133.32	187.3	138.27	209.72	182.13	182.9	248.81	125.74	207.25	272.01	249.42	230.61	159.18	199.29	207.45	206.39
ENSG00000085274	63.34	87.55	98.29	157.64	117.51	71.86	116.04	92.66	79.72	88.61	82.32	44.56	40.32	64.82	40.28	125.34	57.94	59.2	14.41	70.31	67.08	82.35	95.4
ENSG00000006744	502.96	434.81	406.53	290.32	453.93	632.2	232.07	543.67	407.25	536.52	408.66	310.02	561.48	475.69	588.41	475.69	445.82	359.09	519.83	444.34	440.39	476.4	356.31
ENSG00000153982	10.4	8.85	12.41	14.45	10.42	4.86	3.03	0	5.76	2.92	7.84	0	6.88	1.91	1.96	7.9	14.73	0	0	6.84	6.81	9.38	8.76
ENSG00000119888	0	0	0	0	0.95	0	3.03	2.84	0	1.95	1.96	0	0	6.67	15.72	0.99	6.87	0	0	8.79	0.97	3.13	0
ENSG00000226180	3.78	3.93	0.95	0	1.9	4.86	3.03	0	0	0.97	0.98	0.97	4.92	6.67	1.96	1.97	5.89	0	0	0	0.97	2.08	1.95
ENSG00000256872	52.94	54.1	52.49	31.53	57.81	80.6	116.04	106.84	67.24	60.37	64.68	267.39	92.43	102.96	82.52	34.54	119.8	171.78	174.88	89.84	107.91	83.4	67.17
ENSG00000133818	43.49	37.38	20.99	107.72	44.54	19.42	364.25	36.87	69.16	74.98	44.1	116.26	47.2	41.94	47.15	62.18	37.31	36.88	20.18	73.24	41.8	37.53	107.09
ENSG00000197013	18.91	10.82	3.82	15.76	11.37	19.42	7.06	4.73	12.49	13.63	14.7	9.69	12.78	38.13	6.88	24.67	15.71	12.62	13.45	11.72	15.55	3.13	21.42
ENSG00000213741	308.2	615.81	503.87	606.91	744.86	307.84	854.63	529.48	360.19	736.13	1009.39	1169.34	375.63	227.84	480.36	454.96	309.32	428.96	352.64	382.82	327.62	602.54	656.15
ENSG00000173846	139.92	40.33	93.52	27.59	29.38	66.04	163.46	72.8	61.47	34.08	53.9	56.19	42.28	66.73	98.23	36.52	82.49	24.26	124.91	70.31	53.47	69.84	53.54
ENSG00000132109	182.46	321.68	63.94	38.1	47.38	96.14	48.43	41.6	69.16	42.84	55.86	51.35	40.32	73.4	62.87	52.31	60.88	34.94	84.56	63.48	79.72	35.44	50.62
ENSG00000133816	262.82	244.95	368.36	441.39	288.09	466.14	679.06	308.23	392.84	493.67	293.02	483.43	384.48	428.98	386.05	374.04	445.82	675.47	548.65	446.29	515.25	749.53	261.88
ENSG00000164008	154.1	81.65	61.08	68.31	86.24	96.14	48.43	89.82	91.25	67.19	136.22	135.63	85.55	83.89	99.21	77.97	103.11	69.88	45.16	104.49	105.97	87.57	93.46
ENSG00000164393	8.51	0.98	0.95	0	3.79	39.82	7.06	4.73	18.25	8.76	9.8	0.97	2.95	3.81	0	4.93	0.98	19.41	3.84	10.74	4.86	5.21	1.95
ENSG00000133812	168.28	278.39	278.65	296.89	257.76	146.64	210.88	184.37	364.99	208.37	251.86	126.91	306.8	175.41	199.41	245.74	199.34	296	250.79	308.6	232.35	272.08	245.33
ENSG00000149308	24.58	51.15	53.44	84.07	64.44	31.08	17.15	36.87	30.74	43.82	36.26	11.63	28.52	43.85	31.43	60.2	36.33	25.23	20.18	49.81	49.58	30.23	49.65
ENSG00000164007	0	0	0.95	0	0	0	0	0	0	0	0.98	0.97	4.92	0	0	0.99	0	1.94	1.92	0.98	0.97	0	0
ENSG00000104643	139.92	163.3	155.55	279.81	188.59	162.18	226.02	150.34	161.36	151.9	158.76	248.01	187.82	138.23	159.14	207.25	159.08	127.14	145.09	161.13	199.29	132.39	178.15
ENSG00000138823	18.91	19.67	24.81	34.16	31.27	15.54	12.11	14.18	16.33	14.61	10.78	2.91	12.78	19.07	10.81	18.75	11.78	2.91	25.94	10.74	21.39	10.42	17.52
ENSG00000164535	61.45	53.12	32.45	40.72	55.91	69.92	362.23	29.31	96.05	54.53	46.06	28.1	51.13	59.1	62.87	37.5	61.86	52.41	115.3	53.71	61.25	44.83	39.91
ENSG00000159110	168.28	166.25	96.38	107.72	108.03	272.88	191.71	165.46	145.04	165.53	132.3	87.19	127.83	225.93	136.54	117.44	171.85	84.43	167.19	125.98	220.68	141.77	119.74
ENSG00000159445	192.86	119.03	58.21	74.88	59.7	185.48	99.89	138.04	163.29	68.16	114.66	112.38	118	204.96	137.53	101.65	163.99	147.52	217.15	157.23	161.38	94.86	139.21
ENSG00000104312	47.27	141.66	83.02	52.55	69.18	102.94	185.66	86.99	73	64.27	61.74	32.94	81.62	43.85	80.55	42.44	73.65	47.55	16.33	57.62	75.83	42.74	58.41
ENSG00000102452	49.16	102.31	31.49	42.04	99.5	59.24	3.03	55.78	110.46	54.53	45.08	23.25	48.18	85.8	94.3	78.95	54.01	32.03	98.97	55.66	57.36	38.57	63.28
ENSG00000178074	82.25	84.6	69.66	80.13	78.66	57.3	75.68	123.86	69.16	60.37	58.8	41.66	65.88	54.34	54.03	73.03	49.1	62.11	61.5	33.2	56.39	40.66	64.25
ENSG00000103343	49.16	52.14	46.76	74.88	75.81	33.02	22.2	46.33	50.91	68.16	77.42	43.6	53.1	19.07	35.36	66.12	49.1	44.64	20.18	40.04	43.75	42.74	56.46
ENSG00000103342	311.98	463.33	469.51	556.99	672.84	461.28	953.51	466.13	505.22	436.22	387.1	452.43	309.75	368.92	330.06	549.71	360.38	379.47	318.05	328.13	352.9	333.59	375.78
ENSG00000148303	280.79	634.5	534.41	240.4	833.94	576.84	1914.08	830.15	535.96	977.61	857.5	553.18	639.17	360.35	860.52	541.81	504.73	436.73	341.11	687.5	446.22	473.28	627.92
ENSG00000041353	3.78	1.97	0.95	1.31	4.74	8.74	2.02	2.84	1.92	1.95	5.88	16.47	2.95	14.3	4.91	2.96	3.93	0	0.96	3.91	3.89	5.21	1.95
ENSG00000117298	275.11	240.03	331.14	282.44	385.7	153.44	555.96	257.18	260.3	318.4	238.14	160.82	299.92	345.09	301.57	323.71	218.98	281.45	261.35	260.74	232.35	251.23	242.41
ENSG00000148300	108.72	53.12	62.98	48.61	67.28	63.12	92.83	58.62	71.08	57.45	67.62	51.35	70.8	54.34	62.87	46.38	66.77	79.58	75.91	59.57	68.05	57.34	66.2
ENSG00000041357	399.91	510.55	361.68	425.63	331.68	450.6	502.48	648.62	376.52	407.01	557.62	778.91	414.97	512.87	448.92	492.47	441.89	254.27	336.3	438.48	478.3	388.84	488.7
ENSG00000164002	34.98	20.66	26.72	23.65	18.01	19.42	30.27	14.18	26.89	34.08	24.5	36.81	20.65	31.46	43.22	27.63	42.22	10.68	10.57	17.58	38.89	14.59	31.15
ENSG00000169218	3.78	0	0.95	0	0	0	0	2.84	1.92	1.95	0.98	4.84	1.97	1.91	0	0.99	0.98	1.94	0.96	2.93	2.92	2.08	0
ENSG00000081479	8.51	4.92	3.82	0	0.95	1.94	0	9.46	5.76	1.95	3.92	2.91	0.98	8.58	1.96	3.95	5.89	12.62	0.96	0.98	0	9.38	4.87
ENSG00000217455	3.78	1.97	0.95	0	0	4.86	3.03	0	3.84	0.97	0.98	1.94	1.97	10.49	6.88	1.97	0	4.85	0.96	1.95	0	1.04	0.97
ENSG00000170684	0	1.97	0.95	1.31	0	1.94	2.02	2.84	0	0.97	0.98	0	2.95	6.67	1.96	0.99	3.93	0	11.53	2.93	4.86	11.47	0
ENSG00000121904	3.78	1.97	8.59	10.51	2.84	10.68	23.21	7.56	5.76	5.84	6.86	9.69	10.82	8.58	10.81	7.9	11.78	6.79	11.53	4.88	7.78	10.42	9.74
ENSG00000171467	127.63	179.04	89.7	158.95	150.68	199.08	150.34	116.3	146.96	156.77	110.74	119.16	163.23	108.68	106.09	153.96	213.09	136.84	240.22	144.53	187.63	258.53	129.48
ENSG00000121900	52.94	60.99	27.67	17.08	46.44	33.02	28.25	48.22	22.09	36.03	33.32	67.82	52.12	43.85	49.12	23.69	33.39	66.96	44.2	34.18	22.36	22.93	32.13
ENSG00000125482	166.39	109.19	88.75	89.33	74.87	101	128.14	201.39	87.41	102.24	149.94	123.04	133.73	171.59	120.83	103.63	115.87	90.26	99.93	113.28	107.91	146.99	149.92
ENSG00000162630	129.52	181.01	355.95	685.73	493.73	194.22	13.12	184.37	197.86	334.96	209.72	136.6	180.93	253.58	153.24	502.34	131.58	214.48	170.07	187.5	279.01	200.15	112.93
ENSG00000169519	16.07	27.54	29.58	99.84	30.33	39.82	25.23	36.87	10.57	16.55	26.46	21.31	15.73	27.65	20.63	20.73	17.68	20.38	6.73	32.23	22.36	22.93	15.58
ENSG00000156531	52.94	57.06	81.12	73.57	82.45	39.82	33.3	86.99	34.58	56.48	49	51.35	50.15	75.31	43.22	87.83	66.77	19.41	64.38	39.06	89.44	43.78	48.68
ENSG00000108094	115.34	193.79	172.73	210.19	276.72	96.14	87.78	97.39	103.73	143.14	176.4	124.01	132.75	102.96	128.68	259.56	103.11	122.28	80.71	110.35	115.69	91.74	139.21
ENSG00000156535	43.49	91.49	140.28	106.41	99.5	48.56	95.86	111.57	52.83	94.45	49.98	46.5	55.07	45.76	54.03	69.08	63.83	7.76	56.69	37.11	71.94	59.42	56.46
ENSG00000164023	59.56	99.36	133.6	160.27	171.53	57.3	1639.63	77.53	101.81	111.98	95.06	120.13	69.82	71.5	52.06	152.97	54.99	74.73	65.34	59.57	89.44	97.99	95.4
ENSG00000198700	406.52	358.08	316.83	437.45	307.99	522.46	728.5	373.47	434.15	386.56	325.36	358.46	426.77	517.64	334.97	319.76	329.94	485.25	482.35	455.08	484.14	406.56	324.18
ENSG00000198707	154.1	125.92	96.38	84.07	98.56	168	166.49	148.44	169.05	102.24	178.36	128.85	242.88	215.44	190.57	151.98	161.04	177.6	114.34	135.74	191.52	134.48	158.68
ENSG00000178057	965.26	684.67	638.42	465.04	638.73	1399.38	781.98	1816.32	1317.81	557.94	714.42	1399.91	1117.07	1076.27	1499.03	443.12	1160.69	1746.9	1916.92	1100.59	1266.73	1180.06	857.67
ENSG00000060339	587.1	309.87	289.15	236.46	242.6	634.14	666.95	495.44	396.69	305.75	330.26	394.3	357.93	409.92	289.79	290.15	441.89	424.11	268.08	279.3	432.61	349.22	352.41
ENSG00000132677	0	0.98	0	0	1.9	1.94	0	4.73	0	0.97	0.98	0	0.98	0	1.96	0	0	1.94	0	0.98	3.89	2.08	0.97
ENSG00000100124	94.54	72.8	46.76	38.1	63.49	71.86	65.59	106.84	54.75	54.53	62.72	38.75	59.98	73.4	78.59	38.49	101.14	192.16	92.24	93.75	102.08	85.48	63.28
ENSG00000150779	277	339.39	285.33	492.62	463.41	501.1	284.54	786.66	376.52	412.85	877.09	509.59	399.23	262.16	417.49	238.83	354.49	306.68	222.92	367.19	323.73	326.29	505.25
ENSG00000171621	40.65	72.8	116.42	55.17	49.28	26.22	130.16	60.51	65.31	41.87	45.08	203.45	26.55	40.04	57.96	54.28	70.7	89.29	41.32	25.39	59.3	79.23	55.49
ENSG00000197702	371.54	344.3	405.58	507.07	504.16	349.6	713.36	434.93	323.69	445.96	527.24	608.41	439.55	406.1	476.43	433.25	532.23	527.95	353.6	509.77	482.19	526.44	507.2
ENSG00000120051	26.47	27.54	11.45	19.7	17.06	33.02	17.15	52.95	24.01	14.61	38.22	20.34	13.77	27.65	38.31	28.62	24.55	54.35	15.37	41.02	37.91	22.93	30.18
ENSG00000197701	10.4	4.92	10.5	6.57	3.79	6.8	5.05	7.56	0	5.84	5.88	1.94	2.95	1.91	0	9.87	6.87	4.85	0	0	0.97	0	2.92
ENSG00000197256	1549.52	1866.13	1156.61	1152.08	1050.96	2332.63	1290.51	1827.66	2006.49	1394.36	1125.03	2734.92	1497.62	1532.9	1653.25	1226.73	1382.62	2158.39	1642.11	1251.96	1343.53	1843.06	1620.9
ENSG00000197705	6.62	0	1.91	7.88	0	0	2.02	2.84	1.92	0.97	1.96	3.88	1.97	1.91	0	2.96	0.98	0	0.96	2.93	2.92	2.08	0.97
ENSG00000012660	68.07	161.33	489.55	179.97	241.65	157.32	206.85	196.67	67.24	136.32	115.64	136.6	75.72	106.77	105.11	161.85	109	52.41	81.67	144.53	104.99	65.67	195.68
ENSG00000103160	96.43	185.92	396.03	199.68	242.6	220.44	30.27	227.87	158.48	147.03	130.34	83.32	149.47	94.38	209.24	171.72	85.43	134.9	96.09	106.45	117.63	90.69	132.4
ENSG00000140948	170.17	174.12	131.69	241.71	172.47	234.04	331.96	174.92	195.94	156.77	132.3	66.85	167.17	194.47	162.08	183.56	153.19	164.01	111.46	159.18	150.69	127.18	143.11
ENSG00000123552	40.65	56.07	43.9	63.06	56.86	31.08	58.52	41.6	43.22	41.87	45.08	41.66	53.1	62.92	31.43	66.12	48.12	50.47	21.14	54.69	31.11	60.46	49.65
ENSG00000037757	106.83	131.82	107.84	53.86	115.61	101	50.45	38.77	138.31	166.51	86.24	120.13	122.92	54.34	120.83	130.27	164.97	94.14	85.52	137.7	29.16	106.33	74.96
ENSG00000147592	65.23	123.95	133.6	212.81	238.81	155.38	92.83	266.63	256.45	166.51	201.88	349.74	151.43	121.07	82.52	225.02	60.88	181.48	111.46	128.91	258.6	211.62	138.24
ENSG00000103168	517.14	280.36	275.79	120.86	179.11	319.5	328.93	213.68	325.61	248.3	168.56	167.6	351.05	385.13	309.43	155.93	400.64	373.64	572.67	432.62	260.54	316.91	234.62
ENSG00000140941	308.2	581.38	611.7	877.53	708.85	406.9	2546.72	541.77	413.02	767.29	823.2	864.17	377.6	257.39	582.52	711.56	328.96	410.52	370.89	490.24	331.51	510.8	617.21
ENSG00000140943	506.74	608.93	1301.66	442.71	642.52	583.64	538.81	1286.83	362.11	400.2	422.38	370.08	600.82	409.92	568.77	461.87	379.04	426.05	477.55	408.21	827.31	385.71	467.29
ENSG00000125734	174.9	142.64	112.61	81.45	110.88	150.52	79.71	106.84	140.23	143.14	114.66	87.19	123.9	161.11	157.17	96.72	198.36	134.9	212.35	151.37	124.44	169.92	84.7
ENSG00000224689	0	0.98	0	0	1.9	0	0	0	0	0.97	0.98	0	0.98	1.91	0	0	0	0	13.45	1.95	0	1.04	0.97
ENSG00000110448	0	0.98	6.68	0	1.9	0	0	0	1.92	1.95	3.92	0	0.98	3.81	0	1.97	0.98	6.79	0.96	0.98	3.89	0	4.87
ENSG00000125733	2635.79	925.69	619.34	365.2	422.66	1827.65	1320.78	961.58	1085.37	781.89	702.66	1375.69	1189.83	1160.16	1138.51	403.65	1496.53	1661.5	1995.71	974.62	1360.06	1184.23	758.37
ENSG00000125730	2034.51	3288.59	1513.52	1378.03	1092.66	1390.64	628.61	969.14	1097.85	836.42	391.02	374.92	305.82	467.11	708.26	415.49	441.89	473.6	583.24	461.92	330.54	427.41	316.39
ENSG00000033030	112.5	151.49	89.7	70.94	85.29	237.92	448	155.06	142.15	109.06	77.42	108.51	149.47	199.24	106.09	88.82	150.24	221.27	147.01	153.32	174.02	165.75	133.37
ENSG00000243449	0	1.97	0	0	0	1.94	7.06	2.84	1.92	2.92	2.94	4.84	3.93	1.91	10.81	1.97	5.89	2.91	11.53	0.98	6.81	0	2.92
ENSG00000110446	147.48	117.06	104.02	43.35	58.76	139.84	141.26	111.57	96.05	76.92	52.92	98.82	77.68	100.1	83.5	55.27	64.81	72.79	119.15	114.26	86.52	59.42	61.33
ENSG00000132670	172.06	202.65	147.92	112.98	181.95	172.86	198.77	157.9	114.3	157.74	154.84	186.98	150.45	190.66	184.68	147.05	156.13	231.95	112.42	196.29	218.74	136.56	130.45
ENSG00000119640	65.23	45.25	26.72	35.47	45.49	48.56	25.23	19.86	63.39	25.32	54.88	60.07	43.27	54.34	36.35	35.53	30.44	17.47	5.77	38.09	68.05	71.93	66.2
ENSG00000110442	240.13	343.32	257.66	253.54	259.66	307.84	185.66	376.31	423.58	233.69	385.14	419.49	350.07	343.19	328.1	190.47	338.78	456.14	348.79	430.67	435.53	399.26	302.76
ENSG00000166619	555.9	431.86	638.42	553.05	631.14	441.86	350.12	529.48	708.85	454.72	548.8	1100.55	477.9	712.11	593.32	466.81	595.08	909.36	634.17	523.44	665.93	681.77	507.2
ENSG00000065308	106.83	122.97	115.47	183.91	187.64	115.56	191.71	68.08	163.29	177.22	111.72	122.07	118	106.77	106.09	156.92	110.96	95.11	154.7	164.06	70.97	99.03	133.37
ENSG00000143367	22.69	36.4	20.99	22.33	14.21	0	63.57	17.02	36.5	18.5	35.28	15.5	25.57	48.62	17.68	42.44	28.48	52.41	18.26	38.09	15.55	25.02	34.07
ENSG00000167085	283.62	342.34	509.59	447.96	477.62	347.66	407.64	597.56	512.91	555.02	570.36	521.21	527.07	517.64	649.32	446.08	425.19	521.16	442	396.49	357.76	435.75	456.58
ENSG00000187775	6.62	0.98	0	0	0.95	4.86	8.07	4.73	12.49	0.97	2.94	2.91	0.98	1.91	3.93	4.93	3.93	7.76	4.8	3.91	6.81	2.08	0.97
ENSG00000100003	1.89	3.93	3.82	2.63	4.74	8.74	35.32	9.46	1.92	4.87	1.96	0.97	4.92	3.81	8.84	0.99	9.82	2.91	1.92	2.93	0	5.21	1.95
ENSG00000143363	308.2	369.88	253.84	341.55	277.67	253.46	90.81	230.7	276.62	225.9	228.34	275.14	237.97	288.85	207.27	309.89	196.39	419.26	260.39	252.93	254.71	260.61	135.32
ENSG00000167613	36.87	34.43	27.67	22.33	17.06	39.82	58.52	7.56	26.89	31.16	47.04	41.66	20.65	27.65	42.24	6.91	98.2	34.94	62.46	29.3	30.14	35.44	34.07
ENSG00000143368	139.92	105.26	77.3	106.41	72.02	87.4	269.4	102.11	140.23	124.64	71.54	117.22	118.98	343.19	141.45	76.98	89.36	109.67	252.71	126.95	116.66	121.97	110.01
ENSG00000167615	1414.33	1148.99	948.57	923.51	653.89	1605.26	1041.29	665.64	1116.1	1139.25	472.36	1252.66	1206.55	1097.24	1233.8	558.59	1187.21	910.33	2338.74	1373.06	686.35	1594.96	843.06
ENSG00000124006	1030.49	667.95	842.64	539.92	609.35	1441.14	269.4	1245.23	898.07	820.84	651.7	692.69	887.95	717.83	888.02	551.68	768.88	818.13	1420.15	921.88	776.76	789.14	609.42
ENSG00000171488	147.48	144.61	101.16	229.89	115.61	269	276.47	174.92	174.81	122.69	128.38	97.85	153.4	232.6	118.86	190.47	130.6	177.6	166.23	137.7	235.26	152.2	138.24
ENSG00000171604	190.97	238.06	179.41	240.4	243.55	101	53.48	216.52	232.44	238.56	334.18	270.29	212.4	144.9	152.26	276.33	119.8	152.37	79.75	180.67	243.04	154.28	216.12
ENSG00000256061	0	6.89	0.95	1.31	3.79	4.86	0	9.46	3.84	7.79	3.92	1.94	9.83	12.39	4.91	4.93	8.84	9.71	34.59	5.86	11.67	7.3	4.87
ENSG00000256060	24.58	35.41	30.54	31.53	28.43	28.16	22.2	72.8	28.82	34.08	47.04	36.81	55.07	38.13	20.63	34.54	23.57	25.23	31.71	29.3	19.44	31.27	39.91
ENSG00000134222	16.07	5.9	3.82	5.25	7.58	0	18.16	4.73	5.76	8.76	5.88	13.56	4.92	12.39	4.91	7.9	24.55	6.79	5.77	10.74	23.33	9.38	5.84
ENSG00000091527	266.6	396.44	510.55	664.71	583.76	328.24	1070.55	419.8	297.76	414.8	341.04	248.01	266.48	259.3	231.83	468.78	306.38	208.66	112.42	205.08	203.18	253.32	306.66
ENSG00000198858	121.01	131.82	122.15	57.8	84.34	188.4	279.49	119.13	152.72	101.27	77.42	187.95	128.82	92.47	121.81	77.97	73.65	162.07	103.77	129.88	83.61	148.03	85.67
ENSG00000100505	3.78	12.79	8.59	11.82	9.48	26.22	25.23	9.46	3.84	5.84	11.76	8.72	12.78	14.3	19.65	18.75	6.87	7.76	4.8	32.23	18.47	30.23	22.39
ENSG00000083845	494.45	434.81	834.06	545.17	1018.74	616.66	1647.7	905.79	512.91	768.26	755.58	876.76	698.17	630.13	738.71	585.24	528.3	755.05	876.31	629.89	720.37	650.49	463.39
ENSG00000083844	110.61	192.81	94.48	183.91	139.31	133.04	120.07	77.53	154.64	138.27	114.66	130.79	147.5	148.71	114.93	133.23	134.53	147.52	144.13	117.19	93.33	153.24	108.06
ENSG00000083842	33.09	38.37	31.49	23.65	18.01	26.22	50.45	19.86	18.25	31.16	26.46	6.78	30.48	8.58	43.22	18.75	15.71	37.85	15.37	14.65	23.33	9.38	23.36
ENSG00000148143	224.06	234.13	224.26	187.85	150.68	325.32	135.21	257.18	183.46	200.59	178.36	224.76	216.33	224.02	200.39	218.11	122.75	222.24	196.02	190.43	217.76	215.79	187.89
ENSG00000088812	129.52	184.94	320.64	400.67	394.23	124.3	150.34	123.86	136.39	298.93	154.84	129.82	135.7	115.35	118.86	364.17	109.98	60.17	224.84	105.47	126.38	118.84	160.63
ENSG00000255622	0	0.98	0	0	0	0	3.03	0	0	0.97	0.98	0	3.93	3.81	0	0.99	0.98	0	0	3.91	0.97	0	0.97
ENSG00000176058	115.34	53.12	37.22	27.59	62.55	63.12	42.38	26.47	52.83	47.71	49	71.69	83.58	73.4	85.46	35.53	63.83	69.88	80.71	61.52	73.88	64.63	43.81
ENSG00000096092	3.78	27.54	19.09	17.08	35.06	8.74	7.06	24.58	28.82	35.05	37.24	9.69	31.47	10.49	26.52	46.38	2.95	1.94	0	17.58	8.75	19.81	23.36
ENSG00000096093	69.96	90.5	63.94	82.76	59.7	59.24	23.21	65.24	58.59	85.69	86.24	25.19	75.72	89.61	58.94	57.24	95.25	104.81	82.63	77.15	107.91	69.84	73.99
ENSG00000100592	482.16	346.27	344.5	465.04	367.69	728.34	480.29	655.24	501.38	395.33	487.06	446.62	385.47	579.6	300.59	542.8	430.1	401.79	580.36	335.94	589.13	413.86	319.31
ENSG00000178460	14.18	10.82	11.45	26.27	18.95	13.6	2.02	4.73	22.09	19.47	12.74	20.34	11.8	24.79	20.63	17.76	26.51	17.47	35.55	7.81	17.5	5.21	9.74
ENSG00000178462	3.78	1.97	1.91	2.63	2.84	8.74	10.09	4.73	0	1.95	0.98	1.94	4.92	8.58	4.91	2.96	11.78	2.91	3.84	3.91	0	1.04	1.95
ENSG00000100558	0	0.98	0.95	0	0.95	1.94	3.03	2.84	1.92	0	0	0	2.95	1.91	0	0.99	0	1.94	0	1.95	3.89	0	0
ENSG00000131196	103.05	140.67	154.6	55.17	109.93	74.78	72.65	109.68	112.38	111	105.84	155.01	93.42	66.73	73.67	109.55	81.5	82.49	121.07	81.06	107.91	115.71	120.72
ENSG00000196712	326.16	329.55	421.8	528.09	503.21	295.22	331.96	240.16	327.53	324.25	312.62	362.33	402.18	299.33	341.85	370.09	301.47	343.56	500.61	338.87	279.01	408.64	338.78
ENSG00000135828	24.58	46.24	14.31	49.92	45.49	6.8	18.16	14.18	26.89	41.87	46.06	45.53	22.62	17.16	27.51	30.59	49.1	22.32	15.37	47.85	57.36	32.32	29.21
